0.490814,0.095404,5,1.425161,0.916845
0.292311,0.067485,4.737737,1.507628,0.923674
0.096593,0.025882,4.281644,1.607138,0.952454
0.047815,0.014619,3.866786,1.71659,0.98295
0.186716,0.071674,3.175022,1.95697,1.006876
0,0,2.902993,2.111362,1.042906
0.267302,0.136197,2.514292,2.51995,1.074193
0.128575,0.077256,2.261629,3.089884,1.144041
0.040958,0.028679,2.071348,4.027954,1.237362
0.319454,0.240726,1.969966,4.692038,1.285914
0.279522,0.210635,2.036445,4.817318,1.321202
0.209668,0.13616,2.380843,3.811478,1.299454
0.128575,0.077256,2.594634,3.463499,1.288256
0.286703,0.200752,2.363062,4.499682,1.385126
0.155429,0.125864,2.209661,5,1.510576
0.339619,0.295227,2.15099,5,1.59119
0.399318,0.300908,2.44495,5,1.543317
0.083867,0.054464,2.859823,4.450514,1.524813
0,0,3.119201,4.083307,1.518284
0.409576,0.286788,2.803933,5,1.606425
0.327661,0.229431,2.852645,5,1.643159
0.209668,0.13616,3.096836,4.773611,1.633499
0,0,3.19631,4.897828,1.674828
0.167734,0.108928,3.245779,5,1.691064
0.25715,0.154511,3.433519,4.421849,1.649177
0,0,4.017679,3.714906,1.604352
0.445503,0.226995,4.076558,3.757495,1.619638
0.131193,0.072721,3.795737,4.097941,1.655062
0.43731,0.242405,3.91246,4.200102,1.69161
0.453154,0.211309,4.667267,3.609869,1.655843
0.317208,0.147916,4.886587,3.689897,1.700715
0.43731,0.242405,4.387038,4.503932,1.814703
0.131193,0.072721,4.534101,4.627642,1.863548
0.311852,0.158897,5,4.291009,1.851495
0.400953,0.204296,5,4.346293,1.875739
0.300009,0.180263,4.584436,5,2.004252
0.335468,0.217856,4.392685,5,2.081605
0.087462,0.048481,5,5,2.030922
0.43731,0.242405,5,5,2.058285
0.300009,0.180263,4.869434,5,2.11114
0.428584,0.257519,5,5,2.163422
0.178201,0.090798,5,4.89682,2.11862
0.045315,0.021131,5,4.552828,2.103106
0,0,5,5,2.201605
0.419335,0.27232,5,5,2.309789
0.16383,0.114715,4.746439,5,2.370573
0.385725,0.231767,5,5,2.300717
0.300009,0.180263,5,5,2.338186
0.251601,0.163392,5,5,2.422903
0.349848,0.193924,5,5,2.352303
0.271892,0.126785,5,5,2.29645
0.09205,0.039073,5,4.651589,2.274793
0.089101,0.045399,5,5,2.377632
0.311852,0.158897,5,5,2.388168
0.271892,0.126785,5,5,2.348067
0.280074,0.10751,5,4.46067,2.298913
0.233395,0.089592,5,4.498511,2.320891
0.230126,0.097683,5,4.839639,2.370022
0.311852,0.158897,5,5,2.480936
0.178201,0.090798,5,5,2.512718
0.181262,0.084524,5,5,2.483037
0.186716,0.071674,2.248302,4.695404,2.418965
0.140037,0.053755,2.212227,4.719137,2.433617
0.276151,0.117219,2.256802,5,2.480456
0.414227,0.175829,2.214934,5,2.500596
0.472759,0.162784,2.128615,4.538467,2.455288
0.09563,0.029237,2.090423,4.316313,2.438845
0.186716,0.071674,2.120023,4.892674,2.525821
0.046679,0.017918,2.107814,5,2.53803
0,0,2.07458,4.652997,2.509322
0.482963,0.12941,1.99009,4.162588,2.450064
0.434667,0.116469,1.978446,4.178689,2.461708
0.191261,0.058474,1.983495,4.436325,2.503946
0,0,2.00857,5,2.594428
0.46679,0.179184,2.000893,5,2.602105
0.047276,0.016278,1.97659,4.754891,2.565008
0.096593,0.025882,1.9189,4.265077,2.521254
0.292311,0.067485,1.902423,4.061217,2.496998
0.438467,0.101228,1.892145,4.069667,2.507276
0.345691,0.054752,1.854555,3.763221,2.482037
0.049627,0.006093,1.880661,3.601059,2.473734
0.199726,0.010467,1.989092,3.378752,2.457358
0.449931,-0.007854,5,3.169942,2.449581
0.149794,-0.00785,5,3.079361,2.449759
0.449931,0.007854,5,3.265569,2.449233
0.099619,0.008716,2.834596,3.50104,2.466566
0.496273,0.060935,2.214263,3.614087,2.482685
0.149794,0.00785,5,3.392097,2.467131
0.34952,0.018318,5,3.396034,2.470014
0.298858,0.026147,5,3.519654,2.479778
0.395075,0.062574,3.037244,3.798648,2.514305
0.44446,0.070396,3.530998,3.822618,2.526784
0.397018,0.048748,5,3.688105,2.517474
0.446646,0.054841,5,3.699279,2.526512
0.196325,0.038162,3.930813,4.036373,2.573465
0.243593,0.056238,3.498044,4.244807,2.605041
0.44446,0.070396,5,3.891206,2.572343
0.246922,0.039109,5,3.890981,2.581855
0.441732,0.085864,5,4.087751,2.608397
0.38637,0.103528,3.887213,4.532032,2.67361
0.144889,0.038823,4.202951,4.579672,2.697775
0.389748,0.08998,5,4.361008,2.681287
0.345691,0.054752,5,4.009685,2.649319
0.249049,0.021789,5,3.732608,2.630934
0.34952,0.018318,5,3.607172,2.624642
0.19997,-0.00349,5,3.386586,2.617971
0.348668,-0.030505,5,3.201626,2.621136
0.347391,-0.042654,5,3.120776,2.62687
0.392651,-0.076324,5,2.973738,2.642345
0.241481,-0.064705,5,2.84583,2.6659
0.047815,-0.014619,5,2.787702,2.680572
0.487185,-0.112476,5,2.876708,2.624822
0.345691,-0.054752,5,2.985238,2.58208
0.397018,-0.048748,5,3.045824,2.563538
0,0,5,2.900972,2.577512
0.294488,-0.057243,5,2.892246,2.569736
0.493844,-0.078217,5,2.954932,2.555779
0.395075,-0.062574,5,2.942348,2.544858
0.438467,-0.101228,2.557548,2.806133,2.560285
0.193185,-0.051764,2.098821,2.745603,2.571859
0.094552,-0.032557,1.460793,2.640948,2.606377
0.184101,-0.078146,1.247165,2.562808,2.664459
0.135946,-0.063393,1.231553,2.53113,2.701283
0.46679,-0.179184,1.244794,2.575119,2.608403
0.140037,-0.053755,1.225143,2.552217,2.585208
0.230126,-0.097683,1.201313,2.502374,2.601675
0.094552,-0.032557,1.218904,2.552356,2.518903
0.482963,-0.12941,1.217381,2.622835,2.456669
0.389748,-0.08998,1.246806,2.668253,2.434202
0.478152,-0.146186,1.154292,2.553115,2.454767
0.233395,-0.089592,1.199396,2.450725,2.482418
0,0,1.196928,2.402026,2.497424
0.23638,-0.081392,1.209291,2.454977,2.422753
0.482963,-0.12941,1.18338,2.526667,2.366436
0.292311,-0.067485,1.176032,2.566077,2.340767
0.487185,-0.112476,1.152398,2.547029,2.323349
0.143446,-0.043856,1.181586,2.437851,2.343818
0,0,1.214642,2.385288,2.353945
0.338074,-0.090587,1.186107,2.457558,2.301593
0.490814,-0.095404,1.16788,2.544473,2.259875
0.246922,-0.039109,1.164067,2.592288,2.241057
0.292311,-0.067485,1.199952,2.472579,2.255269
0.438467,-0.101228,1.213692,2.457553,2.241529
0.490814,-0.095404,1.208025,2.499417,2.21973
0.198509,-0.024374,1.204627,2.594944,2.182559
0.446646,-0.054841,1.212523,2.5856,2.174663
0.246922,-0.039109,1.224218,2.522977,2.180906
0.148153,-0.023465,1.296923,2.509199,2.168949
0.348668,-0.030505,1.245131,2.627172,2.148773
0.099863,-0.005234,1.220445,2.697689,2.144523
0.397018,-0.048748,1.29715,2.556988,2.150486
0.34357,-0.066783,1.325908,2.435712,2.162969
0.194874,-0.04499,1.347213,2.37888,2.169586
0.44446,-0.070396,1.333926,2.466562,2.131946
0.199239,-0.017431,1.324856,2.579047,2.109201
0.249657,-0.013084,1.322621,2.645054,2.102429
0.049627,-0.006093,1.340028,2.506243,2.107608
0.347391,-0.042654,1.343886,2.501677,2.10375
0.199239,-0.017431,1.336486,2.564903,2.097571
0.499924,-0.008726,1.329997,2.708043,2.090563
0.299954,-0.005236,1.329473,2.708717,2.091087
0.399452,-0.020934,1.334748,2.629891,2.090303
0.397018,-0.048748,1.354074,2.48962,2.093563
0,0,1.365289,2.476346,2.082347
0.348668,-0.030505,1.362093,2.533762,2.071964
0.149977,-0.002618,1.353245,2.678133,2.067316
0.449931,-0.007854,1.353594,2.677684,2.066967
0,0,1.358286,2.600458,2.066765
0.049627,-0.006093,1.395185,2.464813,2.072602
0.248137,-0.030467,1.395973,2.463881,2.071814
0.398478,-0.034862,1.368306,2.526207,2.065752
0.19997,-0.00349,1.361876,2.667029,2.058685
0,0,1.382228,2.66658,2.058336
0.299589,-0.015701,1.387042,2.589543,2.058036
0.199239,-0.017431,1.433524,2.520139,2.060762
0.099985,-0.001745,1.386239,2.661419,2.054325
0.099985,0.001745,1.38397,2.745395,2.056594
0.449931,-0.007854,1.386414,2.661195,2.05415
0.299589,-0.015701,1.431113,2.584522,2.05402
0.34952,-0.018318,1.43609,2.578299,2.049043
0.449931,-0.007854,1.433135,2.652555,2.047435
0.049992,0.000873,1.431128,2.735921,2.049442
0.149977,-0.002618,1.432961,2.65278,2.047609
0.149977,-0.002618,1.433833,2.651657,2.046737
0.399939,0.006981,1.431477,2.735459,2.049093
0.399452,0.020934,1.430499,2.828851,2.054633
0.399939,0.006981,1.429121,2.738579,2.051449
0.449383,-0.023551,1.436264,2.57808,2.048868
0.199239,-0.017431,1.444815,2.506407,2.049471
0,0,1.442288,2.570548,2.042845
0.399939,-0.006981,1.438802,2.645263,2.041767
0.399452,0.020934,1.434776,2.823011,2.050357
0.398478,0.034862,1.433877,2.928833,2.060409
0.198509,0.024374,1.433491,3.023773,2.074596
0.296307,0.04693,1.43362,3.172152,2.092999
0.197538,0.031287,1.424657,3.189631,2.101963
0.347391,0.042654,1.414932,3.060678,2.093155
0.199239,0.017431,1.40944,2.963261,2.084846
0.099255,0.012187,1.409402,3.074661,2.098684
0.441732,0.085864,1.417182,3.362745,2.132818
0.34103,0.078733,1.424119,3.481483,2.154258
0.490814,0.095404,1.404926,3.370899,2.145075
0.098769,0.015643,1.431854,3.222629,2.135264
0.292311,0.067485,1.39689,3.309434,2.181487
0.144889,0.038823,1.40528,3.211082,2.206653
0.191261,0.058474,1.409975,3.098516,2.240912
0.378207,0.130227,1.420271,2.965247,2.27523
0.276151,0.117219,1.434443,2.784314,2.368545
0.045315,0.021131,1.433876,2.694435,2.427568
0.04455,0.0227,1.449141,2.621333,2.488359
0,0,1.473489,2.578069,2.542655
0.419335,0.27232,1.533981,2.509363,2.665457
0,0,1.570981,2.483247,2.734716
0.159727,0.120363,1.576116,2.398254,2.846871
0,0,1.620639,2.379819,2.931842
0.310858,0.251728,1.604443,2.363985,2.948037
0.399318,0.300908,1.560356,2.382302,2.862631
0.286703,0.200752,1.491218,2.391681,2.814479
0.279522,0.210635,1.494304,2.307482,2.928683
0.037735,0.032803,1.526358,2.239575,3.184895
0.255974,0.238699,1.545197,2.242002,3.275858
0.075471,0.065606,1.491415,2.209128,3.222544
0.349716,0.283194,1.417638,2.196364,3.136829
0.081915,0.057358,1.302636,2.18845,3.003061
0.251601,0.163392,1.2888,2.15214,2.958333
0.081915,0.057358,1.264477,2.141605,3.041219
0.159727,0.120363,1.276103,2.096913,3.163293
0.041934,0.027232,1.240934,2.113103,3.006199
0.214292,0.12876,1.201233,2.099667,2.948641
0.293535,0.190624,1.224876,2.091082,3.022258
0.327661,0.229431,1.237888,2.047426,3.127712
0.409576,0.286788,1.183993,1.984672,3.175469
0.167734,0.108928,1.128644,1.971509,3.120138
0.342867,0.206015,1.073303,1.951,3.09828
0.131193,0.072721,1.051886,1.959159,3.022751
0.251601,0.163392,1.073127,1.901532,3.202388
0.081915,0.057358,1.074282,1.889152,3.178646
0.039932,0.030091,1.076837,1.846647,2.976712
0.409576,0.286788,1.049866,1.855442,3.111424
0.122873,0.086036,1.025451,1.807789,3.034683
0,0,1.001709,1.749176,2.744245
0.409576,0.286788,1.001035,1.752985,2.931936
0,0,1.001709,1.736881,2.724339
0.037735,0.032803,1.00701,1.651581,2.446724
0.036568,0.0341,1.039169,1.663348,2.345738
0.035355,0.035355,1.074802,1.733791,2.269631
0.255974,0.238699,1.039169,1.696402,2.335192
0,0,1.003672,1.624321,2.477716
0.319454,0.240726,0.92658,1.609213,2.550871
0.116572,0.094398,0.952202,1.596612,2.44054
0.037735,0.032803,0.954009,1.615587,2.294506
0.070711,0.070711,0.989949,2.071152,2.118493
0.1364,0.146271,0.984476,2.500809,2.041689
0.282843,0.282843,0.989949,2.075172,2.103848
0.146271,0.1364,0.929783,1.650093,2.134261
0.365677,0.340999,0.87509,1.981605,2.073192
0.318198,0.318198,0.905097,2.315424,2.000445
0.272799,0.292541,0.87509,4.618896,1.856699
0.318198,0.318198,0.802806,3.098692,1.907043
0.113206,0.098409,0.80694,2.153523,1.941328
0.077715,0.062932,0.770564,1.889893,1.992023
0.239591,0.180545,0.790757,1.805826,2.046036
0,0,0.805957,1.566304,2.159817
0.204788,0.143394,0.83484,1.632787,2.113464
0.079864,0.060182,0.802966,1.826968,2.008311
0.155429,0.125864,0.807438,2.084463,1.841673
0,0,0.832203,1.812621,1.963639
0.159727,0.120363,0.833701,1.872932,1.937098
0.116572,0.094398,0.825477,2.139776,1.803943
0.301884,0.262424,0.793859,2.718203,1.726467
0.194286,0.15733,0.822739,2.257314,1.774901
0.122873,0.086036,0.994765,1.856268,1.845713
0.293535,0.190624,1.080984,1.724442,1.954612
0.204788,0.143394,1.038439,1.937688,1.802039
0.079864,0.060182,1.027152,2.244894,1.697342
0.339619,0.295227,0.96015,3.43293,1.554603
0.146271,0.1364,0.951506,4.647532,1.52153
0.377355,0.32803,1.029788,3.671052,1.537966
0.272001,0.220262,1.116336,3.052607,1.561792
0.040958,0.028679,1.35355,2.422066,1.585918
0,0,1.490662,2.185246,1.591179
0.368618,0.258109,1.4213,2.504604,1.564919
0.039932,0.030091,1.347078,2.912147,1.485898
0.150942,0.131212,1.258849,4.480851,1.280888
0.146271,0.1364,1.220456,4.454819,1.223704
0.188677,0.164015,1.286896,4.462221,1.276807
0.155429,0.125864,1.395714,3.769143,1.301966
0.081915,0.057358,1.593377,2.839213,1.403824
0.041934,0.027232,1.718989,2.525331,1.450759
0,0,1.636562,2.904578,1.35123
0.119795,0.090272,1.566561,3.446133,1.270312
0.039932,0.030091,1.585931,3.426519,1.232046
0.286703,0.200752,1.695366,2.981462,1.255198
0.167734,0.108928,1.805701,2.62674,1.366875
0.245746,0.172073,1.739721,3.066194,1.233139
0.349716,0.283194,1.631405,4.31018,1.19578
0.226413,0.196818,1.593297,4.259623,1.183366
0.155429,0.125864,1.734508,4.251831,1.180857
0,0,1.970253,4.034494,1.166641
0.377402,0.245088,4.44475,3.170964,1.185525
0.042858,0.025752,4.348622,2.755926,1.201213
0.209668,0.13616,4.417115,3.214073,1.189313
0.040958,0.028679,4.519488,3.599388,1.177892
0.272001,0.220262,4.743098,4.143312,1.276289
0.301884,0.262424,1.886282,4.113451,1.324922
0.073135,0.0682,1.784114,4.066406,1.405442
0.113206,0.098409,4.81457,4.057088,1.391493
0.075471,0.065606,4.79337,4.037644,1.412694
0.036568,0.0341,1.959744,4.006178,1.423383
0.353553,0.353553,1.880297,3.984065,1.488957
0.036568,0.0341,1.966896,3.995248,1.437542
0.038857,0.031466,4.579724,3.999398,1.413927
0.239591,0.180545,4.451639,4.025908,1.398783
0.038857,0.031466,4.565584,3.991372,1.396113
0.226413,0.196818,4.683908,3.942772,1.469155
0,0,5,3.882895,1.587515
0.1364,0.146271,5,3.852285,1.676242
0.262424,0.301884,1.910074,3.847889,1.744189
0,0,1.814009,3.83526,1.852375
0.1705,0.182838,5,3.813939,1.747913
0.282843,0.282843,4.873686,3.823161,1.682823
0.0682,0.073135,5,3.796237,1.775812
0.164015,0.188677,5,3.764625,1.875554
0.060182,0.079864,1.92493,3.748081,2.127431
0.114715,0.16383,1.889244,3.74303,2.262334
0.270817,0.359386,1.975994,3.727271,2.174219
0.283194,0.349716,5,3.71,2.093825
0.31466,0.388573,5,3.652149,2.189717
0.090272,0.119795,5,3.628939,2.356087
0.258109,0.368618,5,3.608494,2.548218
0.217856,0.335468,5,3.614182,2.717445
0.048481,0.087462,1.991091,3.611226,3.229778
0.0227,0.04455,1.971252,3.619924,3.5329
0.169683,0.306117,5,3.586846,3.333761
0.180263,0.300009,5,3.560893,3.124264
0.229431,0.327661,5,3.490887,2.921371
0.270817,0.359386,5,3.461384,2.791371
0.286788,0.409576,5,3.446571,3.03056
0.217856,0.335468,5,3.434327,3.223935
0.217856,0.335468,5,3.386134,3.376755
0.229431,0.327661,4.84734,3.350776,3.254767
0.210635,0.279522,4.558209,3.318743,3.158923
0.31466,0.388573,4.312944,3.289931,3.056581
0.1023,0.109703,3.515151,3.238247,2.928713
0.282843,0.282843,2.883505,3.211832,2.85276
0.109703,0.1023,2.634936,3.213052,2.765799
0.037735,0.032803,2.436301,3.199537,2.709752
0.079864,0.060182,2.409197,3.228882,2.56473
0,0,2.417758,3.253895,2.498326
0.083867,0.054464,2.425755,3.279198,2.441408
0.214292,0.12876,2.443192,3.317956,2.383329
0.267302,0.136197,2.555686,3.378452,2.302121
0.181262,0.084524,2.500417,3.408835,2.270987
0.460252,0.195366,2.405218,3.439143,2.245131
0.326753,0.125429,2.363939,3.485066,2.217636
0.382522,0.116949,2.258286,3.545267,2.187327
0.434667,0.116469,2.226509,3.592242,2.172234
0.243593,0.056238,2.198068,3.639807,2.1603
0.245407,0.047702,2.173153,3.379191,2.151072
0.496273,0.060935,2.103979,3.106397,2.129515
0.099619,0.008716,2.095352,3.015159,2.121684
0.099863,0.005234,2.088178,2.915297,2.117943
0.499924,0.008726,2.047562,2.82027,2.113111
0.049931,-0.002617,2.036132,2.679447,2.129934
0.348668,-0.030505,2.046674,2.604596,2.130209
0.347391,-0.042654,2.017437,2.515352,2.135456
0.44446,-0.070396,2.034942,2.452112,2.139655
0.292311,-0.067485,2.084239,2.336078,2.192025
0.193185,-0.051764,2.096001,2.282243,2.199214
0.292311,-0.067485,2.082071,2.316003,2.132615
0.049081,-0.00954,2.088067,2.357786,2.113913
0.049081,-0.00954,2.074321,2.350347,2.107284
0.048719,-0.011248,2.094345,2.30258,2.120341
0,0,2.117585,2.259238,2.136219
0.243593,-0.056238,2.096828,2.299865,2.117858
0.44446,-0.070396,2.086677,2.439165,2.067671
0.049627,-0.006093,2.077156,2.468524,2.055587
0.296307,-0.04693,2.07594,2.404872,2.058159
0,0,2.092984,2.352267,2.068247
0.482963,-0.12941,2.098915,2.235002,2.113478
0.286891,-0.087712,2.123971,2.197541,2.133418
0.283656,-0.09767,2.167777,2.148344,2.141144
0.280074,-0.10751,2.167411,2.108351,2.157089
0.362523,-0.169047,2.24459,2.03614,2.239935
0.133651,-0.068099,2.302239,2.003585,2.263763
0.087462,-0.048481,2.325481,1.968583,2.285207
0.128575,-0.077256,2.363272,1.947652,2.323253
